,Airline,Destination,Total_Stops,Price,journey_day,journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins,,Airline
403,4,2,0,7631,3,9,7,45,10,40,2,55,,GoAir
404,7,4,2,13381,6,6,6,50,7,40,24,50,,Air India
405,10,3,1,13731,6,6,20,0,4,40,8,40,,Jet Airways
406,7,4,2,11911,21,5,5,55,7,40,25,45,,Air India
407,3,2,0,4591,18,4,23,30,2,20,2,50,,IndiGo
408,8,4,1,14848,6,3,13,0,19,15,6,15,,Multiple carriers
409,8,4,1,8266,6,12,8,45,19,15,10,30,,Multiple carriers
410,7,4,2,12392,18,5,17,15,19,15,26,0,,Air India
411,10,3,1,13044,6,12,18,55,12,0,17,5,,Jet Airways
412,10,4,1,12898,21,5,7,5,4,25,21,20,,Jet Airways
413,10,4,1,12242,21,3,22,50,4,25,5,35,,Jet Airways
414,3,2,0,3943,18,5,10,10,13,0,2,50,,IndiGo
415,5,3,1,11105,24,3,20,20,22,10,25,50,,Vistara
416,10,3,1,14388,5,12,21,10,9,20,12,10,,Jet Airways
417,10,4,2,13014,18,5,19,30,12,35,17,5,,Jet Airways
418,8,4,1,15411,3,6,10,20,18,50,8,30,,Multiple carriers
419,10,4,1,16289,3,9,19,45,18,50,23,5,,Jet Airways
420,3,4,1,6442,15,5,6,50,16,10,9,20,,IndiGo
421,10,3,1,10844,18,5,8,25,16,20,7,55,,Jet Airways
422,10,1,0,5678,18,5,10,20,11,50,1,30,,Jet Airways
423,3,2,0,6906,4,12,23,30,2,20,2,50,,IndiGo
424,1,0,0,3543,21,5,9,45,12,0,2,15,,SpiceJet
425,10,4,1,14714,6,6,9,0,19,0,10,0,,Jet Airways
426,6,2,0,11793,3,3,16,0,18,35,2,35,,Vistara Premium economy
427,8,4,1,14323,15,5,11,30,19,15,7,45,,Multiple carriers
428,1,2,0,3971,4,9,21,10,0,5,2,55,,SpiceJet
429,5,3,1,8452,5,6,20,20,22,40,26,20,,Vistara
430,5,2,0,5403,4,12,7,0,9,40,2,40,,Vistara
431,8,4,1,13727,5,9,10,0,21,0,11,0,,Multiple carriers
432,7,3,2,12639,4,1,10,0,5,25,19,25,,Air India
433,10,2,0,5198,18,4,15,15,18,10,2,55,,Jet Airways
434,5,2,0,4878,6,1,19,30,22,15,2,45,,Vistara
435,10,4,1,12373,18,5,19,45,19,0,23,15,,Jet Airways
436,8,4,1,8552,3,3,7,10,16,10,9,0,,Multiple carriers
437,5,4,0,6741,21,4,14,40,17,50,3,10,,Vistara
438,8,4,1,6481,4,9,12,50,19,15,6,25,,Multiple carriers
439,8,4,1,7354,6,6,10,35,19,15,8,40,,Multiple carriers
440,7,2,0,5228,21,4,21,5,23,55,2,50,,Air India
441,10,3,1,10844,5,12,8,25,20,45,12,20,,Jet Airways
442,3,4,1,6347,18,5,6,50,12,10,5,20,,IndiGo
443,7,2,1,5013,15,3,8,15,12,15,4,0,,Air India
444,10,3,1,9663,6,9,18,55,4,40,9,45,,Jet Airways
445,3,2,0,4823,4,6,18,25,21,20,2,55,,IndiGo
446,7,4,2,13381,24,6,16,55,19,15,26,20,,Air India
447,1,0,0,3543,6,1,9,45,12,0,2,15,,SpiceJet
448,10,3,1,9663,15,5,18,55,4,40,9,45,,Jet Airways
449,10,3,1,7064,4,1,18,55,19,50,24,55,,Jet Airways
450,10,4,1,10262,6,9,7,5,19,0,11,55,,Jet Airways
451,7,4,2,13013,6,1,10,55,19,15,8,20,,Air India
452,10,4,2,15339,27,6,19,10,12,35,17,25,,Jet Airways
453,4,2,0,4937,18,4,11,40,14,30,2,50,,GoAir
454,3,4,1,6818,6,6,5,5,12,10,7,5,,IndiGo
455,7,4,2,10441,18,5,22,0,19,15,21,15,,Air India
456,10,4,1,5177,4,3,14,0,19,0,5,0,,Jet Airways
457,3,0,0,3858,27,6,11,35,14,0,2,25,,IndiGo
458,3,3,1,6534,18,5,21,0,2,15,5,15,,IndiGo
459,8,4,1,6795,15,6,10,20,1,30,15,10,,Multiple carriers
460,8,4,1,9736,6,3,7,30,19,15,11,45,,Multiple carriers
461,10,2,0,7229,5,1,19,50,22,50,3,0,,Jet Airways
462,1,4,1,4957,24,4,17,55,22,50,4,55,,SpiceJet
463,3,2,0,7648,3,9,6,0,8,45,2,45,,IndiGo
464,1,3,0,3873,15,6,14,55,17,25,2,30,,SpiceJet
465,10,3,1,14388,5,12,18,55,4,40,9,45,,Jet Airways
466,3,3,0,5618,3,6,17,15,19,55,2,40,,IndiGo
467,8,4,1,7408,6,9,19,0,1,30,6,30,,Multiple carriers
468,2,4,1,13774,3,3,16,45,22,15,5,30,,Air Asia
469,5,2,0,4668,5,3,7,0,9,40,2,40,,Vistara
470,10,4,2,13082,21,3,18,20,4,25,34,5,,Jet Airways
471,7,4,1,8669,6,3,3,50,19,15,15,25,,Air India
472,3,4,1,6316,24,6,16,0,1,30,9,30,,IndiGo
473,10,4,1,12583,3,6,22,20,4,25,6,5,,Jet Airways
474,5,2,0,7923,3,9,16,10,18,50,2,40,,Vistara
475,4,4,1,7378,3,3,7,0,12,50,5,50,,GoAir
476,5,2,0,4878,6,3,19,30,22,15,2,45,,Vistara
477,10,3,1,10844,18,5,16,30,19,50,27,20,,Jet Airways
478,10,2,0,7229,4,3,8,20,11,20,3,0,,Jet Airways
479,1,4,1,6297,21,5,6,5,11,20,5,15,,SpiceJet
480,10,3,1,8529,6,12,20,0,12,0,16,0,,Jet Airways
481,8,4,1,13727,18,5,14,0,21,0,7,0,,Multiple carriers
482,1,3,1,6643,24,5,8,35,17,15,8,40,,SpiceJet
483,8,4,1,10197,5,9,10,0,19,0,9,0,,Multiple carriers
484,1,3,0,4911,21,4,22,20,0,40,2,20,,SpiceJet
485,3,0,0,6482,3,6,5,15,7,35,2,20,,IndiGo
486,10,2,1,26890,3,1,8,55,15,15,6,20,,Jet Airways
487,3,3,1,3717,18,5,19,20,23,45,4,25,,IndiGo
488,3,0,0,3597,6,1,13,15,15,35,2,20,,IndiGo
489,7,2,2,10846,18,3,11,5,22,10,11,5,,Air India
490,7,2,1,14069,3,1,5,50,22,45,16,55,,Air India
491,10,4,1,5177,4,1,22,50,12,35,13,45,,Jet Airways
492,7,4,2,14641,3,6,5,55,7,40,25,45,,Air India
493,3,4,1,6442,6,6,8,35,22,30,13,55,,IndiGo
494,7,4,1,5704,21,3,17,45,23,0,5,15,,Air India
495,10,3,1,9663,5,6,14,5,9,20,19,15,,Jet Airways
496,10,4,1,14714,6,6,20,55,4,25,7,30,,Jet Airways
497,10,4,1,5406,4,1,10,0,19,0,9,0,,Jet Airways
498,5,3,1,8610,15,5,20,20,20,20,24,0,,Vistara
499,10,4,2,14237,6,12,18,25,12,35,18,10,,Jet Airways
500,3,2,0,4823,6,9,7,10,10,5,2,55,,IndiGo
501,3,1,0,2227,27,3,20,5,21,35,1,30,,IndiGo
502,10,4,1,12373,18,5,7,5,4,25,21,20,,Jet Airways
503,7,4,1,8372,6,6,13,0,19,15,6,15,,Air India
504,10,4,1,17024,3,3,13,55,4,25,14,30,,Jet Airways
505,7,1,0,3100,27,5,21,5,22,25,1,20,,Air India
506,10,4,1,14053,3,9,6,50,19,45,12,55,,Jet Airways
507,3,0,0,3540,5,9,5,15,7,40,2,25,,IndiGo
508,5,3,1,9345,21,5,20,20,18,50,22,30,,Vistara
509,10,4,2,10368,6,1,5,30,4,25,22,55,,Jet Airways
510,10,2,1,26890,3,1,7,0,12,25,5,25,,Jet Airways
511,1,1,0,5755,3,9,8,50,10,15,1,25,,SpiceJet
512,10,2,1,7832,21,3,8,55,16,10,7,15,,Jet Airways
513,10,3,1,14388,5,6,8,25,20,45,12,20,,Jet Airways
514,7,4,2,8839,27,6,13,15,9,25,20,10,,Air India
515,7,4,2,22096,3,3,22,0,19,15,21,15,,Air India
516,5,0,0,3687,27,5,7,5,9,20,2,15,,Vistara
517,8,4,1,9627,15,5,8,30,19,0,10,30,,Multiple carriers
518,8,4,1,13542,21,3,11,30,1,35,14,5,,Multiple carriers
519,3,2,0,4423,27,4,4,0,6,50,2,50,,IndiGo
520,3,4,2,8899,3,3,4,55,21,20,16,25,,IndiGo
521,1,4,1,5583,21,4,6,5,11,20,5,15,,SpiceJet
522,2,4,1,6752,27,5,16,45,6,35,13,50,,Air Asia
523,1,0,0,3543,21,5,8,20,10,35,2,15,,SpiceJet
524,10,2,1,7832,21,3,8,0,15,15,7,15,,Jet Airways
525,7,3,2,10991,5,1,5,50,8,55,27,5,,Air India
526,10,4,1,12898,27,5,9,0,12,35,27,35,,Jet Airways
527,10,4,1,12898,27,5,14,0,19,0,5,0,,Jet Airways
528,4,2,0,3398,24,5,11,40,14,30,2,50,,GoAir
529,7,4,0,5201,24,4,5,10,8,0,2,50,,Air India
530,7,3,2,13873,5,6,10,0,1,20,15,20,,Air India
531,7,4,1,7384,15,6,17,40,23,0,5,20,,Air India
532,10,4,1,10262,6,6,18,15,4,25,10,10,,Jet Airways
533,10,3,1,10031,24,3,8,25,12,0,27,35,,Jet Airways
534,10,3,1,12384,5,6,9,35,19,10,9,35,,Jet Airways
535,10,3,1,7757,5,9,14,5,18,15,28,10,,Jet Airways
536,10,2,1,17261,3,6,21,25,11,25,14,0,,Jet Airways
537,1,0,0,7298,3,1,9,30,12,5,2,35,,SpiceJet
538,10,2,0,7229,4,6,15,15,18,10,2,55,,Jet Airways
539,3,3,0,4174,4,1,4,40,7,15,2,35,,IndiGo
540,3,3,1,5699,18,5,17,35,22,15,4,40,,IndiGo
541,7,3,0,4880,24,4,14,15,16,45,2,30,,Air India
542,7,4,1,15284,3,6,8,0,19,15,11,15,,Air India
543,10,3,1,13759,24,3,8,25,16,20,7,55,,Jet Airways
544,5,3,1,16092,24,3,9,55,18,45,8,50,,Vistara
545,3,1,0,4392,3,9,6,20,7,45,1,25,,IndiGo
546,10,4,1,10262,24,6,20,55,12,35,15,40,,Jet Airways
547,1,3,0,3841,6,12,6,55,9,30,2,35,,SpiceJet
548,4,2,0,5048,6,1,7,45,10,40,2,55,,GoAir
549,7,3,1,11096,21,5,7,0,20,25,13,25,,Air India
550,3,4,1,5073,24,4,7,35,12,10,4,35,,IndiGo
551,10,4,1,19828,3,3,9,55,4,25,18,30,,Jet Airways
552,5,0,0,3739,21,3,7,5,9,20,2,15,,Vistara
553,7,4,2,10598,3,9,5,0,19,15,38,15,,Air India
554,10,2,0,7229,15,6,18,55,22,0,3,5,,Jet Airways
555,5,3,1,8610,4,1,17,0,18,50,25,50,,Vistara
556,5,4,0,6216,5,9,14,40,17,50,3,10,,Vistara
557,7,2,0,6961,6,9,13,20,16,10,2,50,,Air India
558,10,3,1,10703,5,6,9,35,21,5,11,30,,Jet Airways
559,10,3,1,14151,15,5,17,0,23,35,6,35,,Jet Airways
560,10,3,1,8586,5,9,6,30,10,5,27,35,,Jet Airways
561,3,3,0,4488,4,12,20,20,22,55,2,35,,IndiGo
562,8,4,1,7408,15,6,18,0,1,30,7,30,,Multiple carriers
563,10,4,0,5443,18,4,11,0,14,15,3,15,,Jet Airways
564,10,3,1,10539,6,12,9,35,19,10,9,35,,Jet Airways
565,8,4,1,7723,6,1,13,0,1,30,12,30,,Multiple carriers
566,8,4,1,15411,3,6,7,30,18,50,11,20,,Multiple carriers
567,10,2,0,7229,21,5,7,10,10,10,3,0,,Jet Airways
568,3,3,0,4804,21,6,20,20,22,55,2,35,,IndiGo
569,10,1,0,4050,3,3,2,55,4,25,1,30,,Jet Airways
570,10,3,1,14151,18,5,17,0,19,10,26,10,,Jet Airways
571,1,4,1,4957,4,6,17,55,22,50,4,55,,SpiceJet
572,7,2,0,7591,3,3,21,10,23,55,2,45,,Air India
573,10,3,1,11134,24,3,13,55,22,35,8,40,,Jet Airways
574,3,4,1,6600,27,5,5,5,12,10,7,5,,IndiGo
575,7,2,0,4966,3,9,21,10,23,55,2,45,,Air India
576,7,4,2,15481,6,1,6,50,7,40,24,50,,Air India
577,1,3,0,5515,3,1,22,20,0,40,2,20,,SpiceJet
578,10,4,1,14714,15,6,8,0,19,0,11,0,,Jet Airways
579,4,4,1,4959,15,6,10,35,19,35,9,0,,GoAir
580,10,2,0,7229,21,4,11,10,14,5,2,55,,Jet Airways
581,7,4,0,6094,15,5,18,5,21,10,3,5,,Air India
582,2,3,0,4409,24,4,10,20,12,55,2,35,,Air Asia
583,8,4,1,9794,18,5,6,0,19,0,13,0,,Multiple carriers
584,10,1,0,5678,4,3,2,55,4,20,1,25,,Jet Airways
585,3,4,1,6442,15,6,8,35,16,10,7,35,,IndiGo
586,5,2,0,4878,18,5,7,0,9,40,2,40,,Vistara
587,10,3,1,12446,24,3,21,10,10,5,12,55,,Jet Airways
588,10,4,2,16704,5,9,23,5,4,25,29,20,,Jet Airways
589,10,2,1,9134,15,3,5,45,10,45,5,0,,Jet Airways
590,10,3,1,8586,15,5,20,0,4,40,8,40,,Jet Airways
591,10,2,0,7229,6,1,7,10,10,10,3,0,,Jet Airways
592,10,2,0,6144,21,4,7,10,10,10,3,0,,Jet Airways
593,7,2,0,6961,18,5,10,0,12,45,2,45,,Air India
594,10,3,1,10844,5,9,16,30,4,40,12,10,,Jet Airways
595,3,0,0,3597,21,5,19,35,21,55,2,20,,IndiGo
596,1,2,1,7139,21,3,10,20,18,15,7,55,,SpiceJet
597,7,1,2,25139,3,6,9,40,15,15,29,35,,Air India
598,10,4,2,10368,6,1,9,40,12,35,26,55,,Jet Airways
599,7,4,1,5117,4,6,20,40,9,25,12,45,,Air India
600,8,4,1,9211,18,5,11,40,19,15,7,35,,Multiple carriers
601,1,3,0,4174,15,4,17,10,19,40,2,30,,SpiceJet
602,8,4,1,10786,27,5,7,30,19,15,11,45,,Multiple carriers
603,10,2,1,9134,15,3,8,0,7,40,23,40,,Jet Airways
604,10,4,2,13376,6,1,14,35,4,25,13,50,,Jet Airways
605,7,2,1,6955,21,3,22,0,10,50,12,50,,Air India
606,10,3,1,10844,5,9,8,25,18,15,9,50,,Jet Airways
607,2,3,0,3807,4,1,19,55,22,25,2,30,,Air Asia
608,10,3,1,9663,5,1,14,5,12,0,21,55,,Jet Airways
609,10,4,1,12373,5,9,2,15,4,25,26,10,,Jet Airways
610,1,2,0,4991,5,1,21,10,0,5,2,55,,SpiceJet
611,7,4,1,6745,21,3,23,0,19,15,20,15,,Air India
612,10,4,1,10262,15,6,22,50,19,0,20,10,,Jet Airways
613,10,4,1,6540,27,3,17,30,4,25,10,55,,Jet Airways
614,1,3,0,3873,4,6,17,10,19,40,2,30,,SpiceJet
615,10,4,1,15554,5,9,21,50,19,0,21,10,,Jet Airways
616,3,3,0,4804,27,5,20,20,22,55,2,35,,IndiGo
617,10,4,1,7438,27,3,23,5,19,45,20,40,,Jet Airways
618,2,2,0,6181,5,3,4,55,7,45,2,50,,Air Asia
619,8,4,1,9424,5,1,19,0,1,30,6,30,,Multiple carriers
620,7,2,2,12725,3,12,17,25,23,25,30,0,,Air India
621,7,2,1,6046,15,3,8,15,21,25,13,10,,Air India
622,1,2,0,3971,15,6,21,10,0,5,2,55,,SpiceJet
623,10,3,1,12692,6,6,20,25,14,25,18,0,,Jet Airways
624,3,4,1,7451,3,6,14,20,22,20,8,0,,IndiGo
625,10,2,1,13817,3,12,22,55,7,40,8,45,,Jet Airways
626,10,3,1,10703,5,6,9,35,22,5,12,30,,Jet Airways
627,10,2,1,13817,3,12,21,25,10,45,13,20,,Jet Airways
628,10,2,1,27210,15,3,22,55,5,5,6,10,,Jet Airways
629,10,3,1,13941,18,5,21,10,4,40,7,30,,Jet Airways
630,7,2,1,10246,3,1,17,0,12,15,19,15,,Air India
631,3,3,0,4804,5,6,17,15,19,50,2,35,,IndiGo
632,2,3,1,6810,6,6,22,40,10,40,12,0,,Air Asia
633,10,2,0,5198,5,1,8,20,11,20,3,0,,Jet Airways
634,5,2,0,5613,5,3,21,0,23,50,2,50,,Vistara
635,3,1,0,4784,3,3,21,20,22,45,1,25,,IndiGo
636,10,4,1,5406,21,3,19,45,18,50,23,5,,Jet Airways
637,7,2,0,5228,27,4,13,20,16,10,2,50,,Air India
638,10,4,1,12898,27,5,20,55,19,0,22,5,,Jet Airways
639,7,0,0,4667,15,6,11,40,13,55,2,15,,Air India
640,10,3,1,14781,21,5,14,5,19,50,5,45,,Jet Airways
641,5,2,0,5403,21,4,9,45,12,35,2,50,,Vistara
642,10,3,1,9899,6,12,14,5,23,35,9,30,,Jet Airways
643,10,4,2,13029,21,5,19,30,4,25,8,55,,Jet Airways
644,5,3,1,9187,18,5,17,0,10,45,17,45,,Vistara
645,3,2,0,4823,24,5,20,0,22,50,2,50,,IndiGo
646,7,4,2,8665,27,3,21,30,19,15,21,45,,Air India
647,3,4,1,14871,3,6,8,25,21,0,12,35,,IndiGo
648,3,1,0,4049,21,6,6,25,7,55,1,30,,IndiGo
649,7,0,0,4667,6,12,11,40,13,55,2,15,,Air India
650,3,3,1,4226,4,9,19,55,23,50,3,55,,IndiGo
651,7,2,0,7591,3,3,6,10,8,55,2,45,,Air India
652,10,2,1,19225,3,6,5,45,13,15,7,30,,Jet Airways
653,10,4,1,12898,27,5,19,15,12,35,17,20,,Jet Airways
654,3,1,0,2754,6,9,12,0,13,30,1,30,,IndiGo
655,1,1,0,1965,5,3,13,15,14,45,1,30,,SpiceJet
656,7,3,2,12835,24,3,16,45,23,15,30,30,,Air India
657,11,2,1,8372,3,1,5,45,10,45,5,0,,Jet Airways Business
658,8,4,1,14533,15,5,8,0,19,15,11,15,,Multiple carriers
659,5,2,0,4668,24,6,9,45,12,35,2,50,,Vistara
660,10,4,1,11822,4,9,17,30,12,35,19,5,,Jet Airways
661,10,4,1,6017,27,3,21,50,4,25,6,35,,Jet Airways
662,10,4,1,14714,6,9,11,30,19,0,7,30,,Jet Airways
663,1,0,0,3597,6,9,8,20,10,35,2,15,,SpiceJet
664,2,2,0,3383,24,4,11,10,13,55,2,45,,Air Asia
665,7,3,2,11642,18,5,16,50,5,35,12,45,,Air India
666,5,2,0,5403,27,4,21,0,23,50,2,50,,Vistara
667,7,4,2,14221,3,3,16,40,19,15,26,35,,Air India
668,10,3,1,8586,18,5,21,10,10,5,12,55,,Jet Airways
669,3,1,0,4049,6,12,9,10,10,40,1,30,,IndiGo
670,10,4,1,10262,6,3,19,45,4,25,8,40,,Jet Airways
671,8,4,1,7888,21,5,7,0,21,0,14,0,,Multiple carriers
672,7,4,2,8236,21,3,19,45,19,15,23,30,,Air India
673,7,4,2,12961,6,6,13,20,19,15,29,55,,Air India
674,10,3,1,8586,5,9,6,30,4,40,22,10,,Jet Airways
675,3,3,1,5279,18,5,8,10,13,0,4,50,,IndiGo
676,4,2,0,3419,18,6,20,55,23,40,2,45,,GoAir
677,10,4,2,13292,15,6,5,30,19,0,13,30,,Jet Airways
678,10,3,1,13067,15,5,20,25,9,45,13,20,,Jet Airways
679,3,0,0,3597,5,3,13,15,15,35,2,20,,IndiGo
680,10,4,1,15554,18,5,7,5,19,0,11,55,,Jet Airways
681,3,4,1,6027,15,5,17,5,22,15,5,10,,IndiGo
682,10,3,1,14781,5,9,6,30,18,15,11,45,,Jet Airways
683,10,4,2,13376,6,1,14,35,4,25,13,50,,Jet Airways
684,3,2,0,3943,27,5,21,15,0,15,3,0,,IndiGo
685,4,4,1,5842,6,12,7,25,13,35,6,10,,GoAir
686,3,0,0,4326,15,3,5,15,7,35,2,20,,IndiGo
687,8,4,1,8937,6,1,8,30,19,15,10,45,,Multiple carriers
688,7,0,0,3670,21,3,11,40,13,55,2,15,,Air India
689,3,2,0,4823,18,6,18,25,21,20,2,55,,IndiGo
690,10,1,0,2071,4,3,19,35,21,5,1,30,,Jet Airways
691,8,4,1,6093,27,6,14,55,22,30,7,35,,Multiple carriers
692,5,3,1,11682,24,3,20,20,22,55,26,35,,Vistara
693,3,2,1,7774,3,3,5,25,10,10,4,45,,IndiGo
694,10,3,1,13067,5,12,17,0,14,25,21,25,,Jet Airways
695,3,4,1,7514,27,5,7,35,16,10,8,35,,IndiGo
696,8,4,1,6838,4,9,17,0,1,30,8,30,,Multiple carriers
697,3,0,0,3858,18,3,13,20,15,35,2,15,,IndiGo
698,8,4,1,6795,15,6,12,50,1,30,12,40,,Multiple carriers
699,10,4,2,16263,27,5,20,0,4,25,8,25,,Jet Airways
700,7,3,1,8576,5,9,16,50,18,30,25,40,,Air India
701,7,2,0,5228,5,6,10,0,12,45,2,45,,Air India
702,10,4,2,16704,5,1,23,5,4,25,29,20,,Jet Airways
703,3,3,0,8872,24,3,20,25,23,5,2,40,,IndiGo
704,4,2,0,3898,5,3,11,40,14,30,2,50,,GoAir
705,1,0,0,3332,21,3,17,45,20,5,2,20,,SpiceJet
706,10,3,1,5608,21,5,10,20,17,35,7,15,,Jet Airways
707,10,3,1,13941,5,9,8,25,4,40,20,15,,Jet Airways
708,8,4,1,9100,21,3,7,30,19,15,11,45,,Multiple carriers
709,5,2,0,4878,15,6,17,0,19,35,2,35,,Vistara
710,3,4,1,6416,6,1,7,30,21,0,13,30,,IndiGo
711,1,1,0,2017,5,12,5,45,7,15,1,30,,SpiceJet
712,10,4,2,10976,27,3,19,10,19,45,24,35,,Jet Airways
713,10,3,1,10031,24,3,19,45,16,20,20,35,,Jet Airways
714,3,3,0,4462,18,3,5,30,8,20,2,50,,IndiGo
715,3,4,1,5073,4,1,7,35,12,10,4,35,,IndiGo
716,3,0,0,4326,27,3,5,15,7,35,2,20,,IndiGo
717,9,4,1,10161,21,3,7,30,19,15,11,45,,Multiple carriers Premium economy
718,3,1,0,3175,6,12,16,55,18,25,1,30,,IndiGo
719,5,3,1,12312,24,3,20,20,9,10,12,50,,Vistara
720,10,4,2,12604,21,3,18,20,18,50,24,30,,Jet Airways
721,8,4,1,10877,15,6,7,30,19,0,11,30,,Multiple carriers
722,3,3,1,4226,18,5,6,20,10,20,4,0,,IndiGo
723,10,4,1,5406,4,6,8,0,19,0,11,0,,Jet Airways
724,3,4,1,8618,15,5,2,0,7,25,5,25,,IndiGo
725,3,3,0,4174,18,4,17,15,19,50,2,35,,IndiGo
726,4,4,1,10651,6,1,14,25,19,35,5,10,,GoAir
727,10,4,1,5963,21,3,18,15,4,25,10,10,,Jet Airways
728,10,4,2,10368,6,12,9,40,12,35,26,55,,Jet Airways
729,3,1,1,7681,3,6,15,45,23,0,7,15,,IndiGo
730,8,4,1,7485,21,5,12,50,21,0,8,10,,Multiple carriers
731,10,2,0,4544,4,3,15,15,18,10,2,55,,Jet Airways
732,1,3,1,4649,15,4,15,5,20,20,5,15,,SpiceJet
733,5,0,0,11982,5,12,17,45,20,5,2,20,,Vistara
734,10,1,0,4995,24,6,7,5,8,30,1,25,,Jet Airways
735,3,3,1,5069,5,9,8,10,13,0,4,50,,IndiGo
736,1,3,0,3873,6,1,22,20,0,40,2,20,,SpiceJet
737,1,3,0,3873,27,4,22,20,0,40,2,20,,SpiceJet
738,7,4,1,8907,27,5,9,45,23,0,13,15,,Air India
739,10,3,1,10844,6,9,21,10,16,20,19,10,,Jet Airways
740,10,3,1,10844,15,5,21,10,19,50,22,40,,Jet Airways
741,10,3,1,9663,5,6,21,10,12,0,14,50,,Jet Airways
742,10,4,2,13292,6,1,21,25,12,35,15,10,,Jet Airways
743,10,4,2,14441,6,12,5,30,12,35,7,5,,Jet Airways
744,10,1,0,4050,6,9,2,55,4,20,1,25,,Jet Airways
745,3,2,0,6144,3,9,21,20,0,15,2,55,,IndiGo
746,3,4,1,14871,3,6,7,30,15,30,8,0,,IndiGo
747,2,2,0,4483,18,4,11,10,13,55,2,45,,Air Asia
748,3,4,1,6979,15,5,10,35,1,30,14,55,,IndiGo
749,10,1,0,8040,27,6,10,20,11,50,1,30,,Jet Airways
750,3,4,1,7048,6,1,9,15,1,30,16,15,,IndiGo
751,1,2,0,3573,27,6,9,30,12,20,2,50,,SpiceJet
752,3,4,1,5054,27,5,16,0,21,0,5,0,,IndiGo
753,7,4,1,8582,6,1,21,0,19,15,22,15,,Air India
754,2,4,1,8759,6,9,7,55,13,25,5,30,,Air Asia
755,3,4,1,6442,27,4,7,35,16,10,8,35,,IndiGo
756,7,4,1,8879,18,5,3,50,19,15,15,25,,Air India
757,10,3,1,10031,24,3,21,10,18,10,21,0,,Jet Airways
758,10,4,2,10368,6,3,5,30,19,0,13,30,,Jet Airways
759,3,2,0,3943,24,6,13,0,15,50,2,50,,IndiGo
760,3,4,1,14871,3,3,4,45,11,30,6,45,,IndiGo
761,10,1,0,4995,18,6,8,45,10,15,1,30,,Jet Airways
762,8,4,1,10791,24,6,10,20,19,0,8,40,,Multiple carriers
763,1,1,0,2753,6,3,5,45,7,15,1,30,,SpiceJet
764,3,2,0,4423,4,9,10,10,13,0,2,50,,IndiGo
765,2,3,0,4409,27,5,10,20,12,55,2,35,,Air Asia
766,7,3,1,6117,5,9,19,0,11,5,16,5,,Air India
767,10,4,2,15129,21,5,19,10,19,0,23,50,,Jet Airways
768,5,3,1,9345,6,6,20,20,23,25,27,5,,Vistara
769,5,3,1,8085,5,9,7,10,23,25,16,15,,Vistara
770,10,4,1,15554,5,6,13,0,4,25,15,25,,Jet Airways
771,1,2,0,3573,21,5,9,30,12,20,2,50,,SpiceJet
772,8,4,1,17073,3,3,17,0,1,35,8,35,,Multiple carriers
773,8,4,1,6795,6,9,11,40,1,30,13,50,,Multiple carriers
774,5,2,0,5403,21,3,7,0,9,40,2,40,,Vistara
775,3,0,0,3540,15,5,5,15,7,40,2,25,,IndiGo
776,5,4,0,6216,24,4,14,40,17,50,3,10,,Vistara
777,10,2,0,3359,21,5,15,50,18,45,2,55,,Jet Airways
778,10,3,1,10844,24,5,18,55,23,35,28,40,,Jet Airways
779,7,2,0,6961,15,6,13,20,16,10,2,50,,Air India
780,2,3,0,4107,4,3,10,20,12,55,2,35,,Air Asia
781,8,4,1,13069,21,3,9,10,18,50,9,40,,Multiple carriers
782,10,4,2,13357,24,6,11,45,4,25,16,40,,Jet Airways
783,3,4,1,6938,6,1,16,10,22,30,6,20,,IndiGo
784,10,4,2,13292,27,6,9,35,12,35,27,0,,Jet Airways
785,7,2,2,26743,3,1,8,50,23,25,14,35,,Air India
786,8,4,1,13568,21,3,6,40,18,50,12,10,,Multiple carriers
787,8,4,1,15353,3,6,11,40,19,15,7,35,,Multiple carriers
788,3,0,0,3597,15,5,14,45,17,5,2,20,,IndiGo
789,10,3,1,10031,24,3,21,10,16,20,19,10,,Jet Airways
790,7,3,2,14687,5,9,9,25,5,25,20,0,,Air India
791,10,2,0,7229,6,6,19,50,22,50,3,0,,Jet Airways
792,4,4,1,10188,5,9,14,25,19,35,5,10,,GoAir
793,5,2,0,7398,3,9,7,0,9,40,2,40,,Vistara
794,10,4,2,16704,18,5,13,25,19,0,29,35,,Jet Airways
795,3,2,1,8153,3,1,16,55,21,50,4,55,,IndiGo
796,10,2,0,7229,4,9,7,10,10,10,3,0,,Jet Airways
797,8,4,1,6943,27,5,13,0,1,30,12,30,,Multiple carriers
798,8,4,1,8937,6,1,6,40,19,15,12,35,,Multiple carriers
799,7,4,2,9400,3,3,7,5,9,25,26,20,,Air India
800,5,3,1,13152,24,3,7,10,20,25,13,15,,Vistara
801,3,2,0,3419,6,1,22,10,1,0,2,50,,IndiGo
802,5,3,1,7927,6,12,20,20,9,5,12,45,,Vistara
803,7,2,2,9796,15,3,5,50,22,10,16,20,,Air India
804,5,2,0,8028,3,3,11,30,14,10,2,40,,Vistara
805,8,4,2,10759,3,6,13,5,21,20,8,15,,Multiple carriers
806,8,4,1,10197,21,5,7,0,19,0,12,0,,Multiple carriers
807,7,2,0,5228,6,1,21,5,23,55,2,50,,Air India
808,8,4,1,9275,18,5,10,0,21,0,11,0,,Multiple carriers
